date;run;error4mod;1;2;3;4;5;6;7
22.01.2003;28595;0;0;0;0;0;0;0;0
23.01.2003;28596;0;0;0;0;0;0;0;0
24.01.2003;28638;4;0;0;0;1;0;0;0
25.01.2003;28638;4;0;0;0;1;0;0;0
26.01.2003;28638;4;0;0;0;1;0;0;0
27.01.2003;28638;4;0;0;0;1;0;0;0
28.01.2003;28638;4;0;0;0;1;0;0;0
29.01.2003;28638;4;0;0;0;1;0;0;0
30.01.2003;28638;4;0;0;0;1;0;0;0
31.01.2003;28638;4;0;0;0;1;0;0;0
01.02.2003;28638;4;0;0;0;1;0;0;0
02.02.2003;28638;4;0;0;0;1;0;0;0
03.02.2003;28638;4;0;0;0;1;0;0;0
04.02.2003;28638;4;0;0;0;1;0;0;0
05.02.2003;28638;4;0;0;0;1;0;0;0
06.02.2003;28638;4;0;0;0;1;0;0;0
07.02.2003;28638;4;0;0;0;1;0;0;0
08.02.2003;28638;4;0;0;0;1;0;0;0
09.02.2003;28638;4;0;0;0;1;0;0;0
10.02.2003;28638;4;0;0;0;1;0;0;0
11.02.2003;28638;4;0;0;0;1;0;0;0
12.02.2003;28638;4;0;0;0;1;0;0;0
13.02.2003;28638;4;0;0;0;1;0;0;0
14.02.2003;28638;4;0;0;0;1;0;0;0
15.02.2003;28638;4;0;0;0;1;0;0;0
16.02.2003;28638;4;0;0;0;1;0;0;0
17.02.2003;28638;4;0;0;0;1;0;0;0
18.02.2003;28638;4;0;0;0;1;0;0;0
19.02.2003;28638;4;0;0;0;1;0;0;0
20.02.2003;28638;4;0;0;0;1;0;0;0
21.02.2003;28638;4;0;0;0;1;0;0;0
22.02.2003;28638;4;0;0;0;1;0;0;0
23.02.2003;28638;4;0;0;0;1;0;0;0
24.02.2003;28638;4;0;0;0;1;0;0;0
25.02.2003;28638;4;0;0;0;1;0;0;0
26.02.2003;28638;4;0;0;0;1;0;0;0
27.02.2003;28638;4;0;0;0;1;0;0;0
28.02.2003;28638;4;0;0;0;1;0;0;0
01.03.2003;28638;4;0;0;0;1;0;0;0
02.03.2003;28638;4;0;0;0;1;0;0;0
03.03.2003;28638;4;0;0;0;1;0;0;0
04.03.2003;28638;4;0;0;0;1;0;0;0
05.03.2003;28638;0;0;0;0;0;0;0;0
06.03.2003;28672;0;0;0;0;0;0;0;0
07.03.2003;28680;0;0;0;0;0;0;0;0
08.03.2003;28724;0;0;0;0;0;0;0;0
09.03.2003;28748;0;0;0;0;0;0;0;0
10.03.2003;28753;0;0;0;0;0;0;0;0
11.03.2003;28773;0;0;0;0;0;0;0;0
12.03.2003;28817;0;0;0;0;0;0;0;0
13.03.2003;28841;0;0;0;0;0;0;0;0
14.03.2003;28871;0;0;0;0;0;0;0;0
15.03.2003;28896;0;0;0;0;0;0;0;0
16.03.2003;28940;0;0;0;0;0;0;0;0
17.03.2003;28987;0;0;0;0;0;0;0;0
18.03.2003;28998;0;0;0;0;0;0;0;0
19.03.2003;28999;0;0;0;0;0;0;0;0
20.03.2003;29026;0;0;0;0;0;0;0;0
21.03.2003;29060;0;0;0;0;0;0;0;0
22.03.2003;29062;0;0;0;0;0;0;0;0
23.03.2003;29070;0;0;0;0;0;0;0;0
24.03.2003;29120;0;0;0;0;0;0;0;0
25.03.2003;29167;0;0;0;0;0;0;0;0
26.03.2003;29198;0;0;0;0;0;0;0;0
27.03.2003;29246;0;0;0;0;0;0;0;0
28.03.2003;29252;0;0;0;0;0;0;0;0
29.03.2003;29265;0;0;0;0;0;0;0;0
30.03.2003;29269;0;0;0;0;0;0;0;0
31.03.2003;29281;0;0;0;0;0;0;0;0
01.04.2003;29296;0;0;0;0;0;0;0;0
02.04.2003;29345;0;0;0;0;0;0;0;0
03.04.2003;29393;0;0;0;0;0;0;0;0
04.04.2003;29432;0;0;0;0;0;0;0;0
05.04.2003;29463;0;0;0;0;0;0;0;0
06.04.2003;29501;0;0;0;0;0;0;0;0
07.04.2003;29536;0;0;0;0;0;0;0;0
08.04.2003;29540;0;0;0;0;0;0;0;0
09.04.2003;29565;0;0;0;0;0;0;0;0
10.04.2003;29590;0;0;0;0;0;0;0;0
11.04.2003;29637;0;0;0;0;0;0;0;0
12.04.2003;29661;2;0;1;0;0;0;0;0
13.04.2003;29661;2;0;1;0;0;0;0;0
14.04.2003;29661;2;0;1;0;0;0;0;0
15.04.2003;29661;2;0;1;0;0;0;0;0
16.04.2003;29661;2;0;1;0;0;0;0;0
17.04.2003;29661;2;0;1;0;0;0;0;0
18.04.2003;29661;0;0;0;0;0;0;0;0
19.04.2003;29705;0;0;0;0;0;0;0;0
20.04.2003;29749;0;0;0;0;0;0;0;0
21.04.2003;29784;0;0;0;0;0;0;0;0
22.04.2003;29801;0;0;0;0;0;0;0;0
23.04.2003;29833;0;0;0;0;0;0;0;0
24.04.2003;29844;0;0;0;0;0;0;0;0
25.04.2003;29866;0;0;0;0;0;0;0;0
26.04.2003;29887;0;0;0;0;0;0;0;0
27.04.2003;29936;0;0;0;0;0;0;0;0
28.04.2003;29977;0;0;0;0;0;0;0;0
29.04.2003;30024;0;0;0;0;0;0;0;0
30.04.2003;30066;0;0;0;0;0;0;0;0
01.05.2003;30092;0;0;0;0;0;0;0;0
02.05.2003;30096;0;0;0;0;0;0;0;0
03.05.2003;30118;0;0;0;0;0;0;0;0
04.05.2003;30128;0;0;0;0;0;0;0;0
05.05.2003;30144;0;0;0;0;0;0;0;0
06.05.2003;30148;0;0;0;0;0;0;0;0
07.05.2003;30158;0;0;0;0;0;0;0;0
08.05.2003;30175;0;0;0;0;0;0;0;0
09.05.2003;30188;0;0;0;0;0;0;0;0
10.05.2003;30234;0;0;0;0;0;0;0;0
11.05.2003;30277;0;0;0;0;0;0;0;0
12.05.2003;30300;0;0;0;0;0;0;0;0
13.05.2003;30341;0;0;0;0;0;0;0;0
14.05.2003;30390;0;0;0;0;0;0;0;0
15.05.2003;30424;0;0;0;0;0;0;0;0
16.05.2003;30444;0;0;0;0;0;0;0;0
17.05.2003;30487;0;0;0;0;0;0;0;0
18.05.2003;30505;1;1;0;0;0;0;0;0
19.05.2003;30505;1;1;0;0;0;0;0;0
20.05.2003;30505;1;1;0;0;0;0;0;0
21.05.2003;30505;1;1;0;0;0;0;0;0
22.05.2003;30505;0;0;0;0;0;0;0;0
23.05.2003;30528;0;0;0;0;0;0;0;0
24.05.2003;30554;0;0;0;0;0;0;0;0
25.05.2003;30594;0;0;0;0;0;0;0;0
26.05.2003;30618;0;0;0;0;0;0;0;0
27.05.2003;30649;0;0;0;0;0;0;0;0
28.05.2003;30677;0;0;0;0;0;0;0;0
29.05.2003;30722;0;0;0;0;0;0;0;0
30.05.2003;30755;0;0;0;0;0;0;0;0
31.05.2003;30784;0;0;0;0;0;0;0;0
01.06.2003;30785;0;0;0;0;0;0;0;0
02.06.2003;30833;0;0;0;0;0;0;0;0
03.06.2003;30839;0;0;0;0;0;0;0;0
04.06.2003;30847;0;0;0;0;0;0;0;0
05.06.2003;30875;0;0;0;0;0;0;0;0
06.06.2003;30901;0;0;0;0;0;0;0;0
07.06.2003;30924;0;0;0;0;0;0;0;0
08.06.2003;30927;0;0;0;0;0;0;0;0
09.06.2003;30936;0;0;0;0;0;0;0;0
10.06.2003;30941;0;0;0;0;0;0;0;0
11.06.2003;30961;0;0;0;0;0;0;0;0
12.06.2003;30979;0;0;0;0;0;0;0;0
13.06.2003;30987;0;0;0;0;0;0;0;0
14.06.2003;31005;2;0;1;0;0;0;0;0
15.06.2003;31005;2;0;1;0;0;0;0;0
16.06.2003;31005;2;0;1;0;0;0;0;0
17.06.2003;31005;2;0;1;0;0;0;0;0
18.06.2003;31005;0;0;0;0;0;0;0;0
19.06.2003;31028;0;0;0;0;0;0;0;0
20.06.2003;31034;0;0;0;0;0;0;0;0
21.06.2003;31058;0;0;0;0;0;0;0;0
22.06.2003;31096;0;0;0;0;0;0;0;0
23.06.2003;31142;0;0;0;0;0;0;0;0
24.06.2003;31182;0;0;0;0;0;0;0;0
25.06.2003;31198;0;0;0;0;0;0;0;0
26.06.2003;31213;0;0;0;0;0;0;0;0
27.06.2003;31216;0;0;0;0;0;0;0;0
28.06.2003;31223;0;0;0;0;0;0;0;0
29.06.2003;31260;0;0;0;0;0;0;0;0
30.06.2003;31306;0;0;0;0;0;0;0;0
01.07.2003;31342;0;0;0;0;0;0;0;0
02.07.2003;31391;0;0;0;0;0;0;0;0
03.07.2003;31403;0;0;0;0;0;0;0;0
04.07.2003;31430;0;0;0;0;0;0;0;0
05.07.2003;31448;0;0;0;0;0;0;0;0
06.07.2003;31464;0;0;0;0;0;0;0;0
07.07.2003;31465;0;0;0;0;0;0;0;0
08.07.2003;31485;0;0;0;0;0;0;0;0
09.07.2003;31501;0;0;0;0;0;0;0;0
10.07.2003;31542;7;0;0;0;0;0;0;1
11.07.2003;31542;7;0;0;0;0;0;0;1
12.07.2003;31542;7;0;0;0;0;0;0;1
13.07.2003;31542;7;0;0;0;0;0;0;1
14.07.2003;31542;7;0;0;0;0;0;0;1
15.07.2003;31542;7;0;0;0;0;0;0;1
16.07.2003;31542;7;0;0;0;0;0;0;1
17.07.2003;31542;7;0;0;0;0;0;0;1
18.07.2003;31542;7;0;0;0;0;0;0;1
19.07.2003;31542;7;0;0;0;0;0;0;1
20.07.2003;31542;7;0;0;0;0;0;0;1
21.07.2003;31542;7;0;0;0;0;0;0;1
22.07.2003;31542;7;0;0;0;0;0;0;1
23.07.2003;31542;7;0;0;0;0;0;0;1
24.07.2003;31542;7;0;0;0;0;0;0;1
25.07.2003;31542;7;0;0;0;0;0;0;1
26.07.2003;31542;7;0;0;0;0;0;0;1
27.07.2003;31542;7;0;0;0;0;0;0;1
28.07.2003;31542;7;0;0;0;0;0;0;1
29.07.2003;31542;7;0;0;0;0;0;0;1
30.07.2003;31542;7;0;0;0;0;0;0;1
31.07.2003;31542;7;0;0;0;0;0;0;1
01.08.2003;31542;7;0;0;0;0;0;0;1
02.08.2003;31542;7;0;0;0;0;0;0;1
03.08.2003;31542;7;0;0;0;0;0;0;1
04.08.2003;31542;7;0;0;0;0;0;0;1
05.08.2003;31542;7;0;0;0;0;0;0;1
06.08.2003;31542;7;0;0;0;0;0;0;1
07.08.2003;31542;7;0;0;0;0;0;0;1
08.08.2003;31542;7;0;0;0;0;0;0;1
09.08.2003;31542;7;0;0;0;0;0;0;1
10.08.2003;31542;7;0;0;0;0;0;0;1
11.08.2003;31542;7;0;0;0;0;0;0;1
12.08.2003;31542;7;0;0;0;0;0;0;1
13.08.2003;31542;7;0;0;0;0;0;0;1
14.08.2003;31542;7;0;0;0;0;0;0;1
15.08.2003;31542;7;0;0;0;0;0;0;1
16.08.2003;31542;7;0;0;0;0;0;0;1
17.08.2003;31542;7;0;0;0;0;0;0;1
18.08.2003;31542;7;0;0;0;0;0;0;1
19.08.2003;31542;7;0;0;0;0;0;0;1
20.08.2003;31542;7;0;0;0;0;0;0;1
21.08.2003;31542;7;0;0;0;0;0;0;1
22.08.2003;31542;7;0;0;0;0;0;0;1
23.08.2003;31542;7;0;0;0;0;0;0;1
24.08.2003;31542;7;0;0;0;0;0;0;1
25.08.2003;31542;7;0;0;0;0;0;0;1
26.08.2003;31542;7;0;0;0;0;0;0;1
27.08.2003;31542;7;0;0;0;0;0;0;1
28.08.2003;31542;7;0;0;0;0;0;0;1
29.08.2003;31542;7;0;0;0;0;0;0;1
30.08.2003;31542;7;0;0;0;0;0;0;1
31.08.2003;31542;7;0;0;0;0;0;0;1
01.09.2003;31542;7;0;0;0;0;0;0;1
02.09.2003;31542;7;0;0;0;0;0;0;1
03.09.2003;31542;7;0;0;0;0;0;0;1
04.09.2003;31542;7;0;0;0;0;0;0;1
05.09.2003;31542;7;0;0;0;0;0;0;1
06.09.2003;31542;7;0;0;0;0;0;0;1
07.09.2003;31542;7;0;0;0;0;0;0;1
08.09.2003;31542;7;0;0;0;0;0;0;1
09.09.2003;31542;7;0;0;0;0;0;0;1
10.09.2003;31542;7;0;0;0;0;0;0;1
11.09.2003;31542;7;0;0;0;0;0;0;1
12.09.2003;31542;7;0;0;0;0;0;0;1
13.09.2003;31542;7;0;0;0;0;0;0;1
14.09.2003;31542;7;0;0;0;0;0;0;1
15.09.2003;31542;7;0;0;0;0;0;0;1
16.09.2003;31542;7;0;0;0;0;0;0;1
17.09.2003;31542;7;0;0;0;0;0;0;1
18.09.2003;31542;7;0;0;0;0;0;0;1
19.09.2003;31542;7;0;0;0;0;0;0;1
20.09.2003;31542;7;0;0;0;0;0;0;1
21.09.2003;31542;7;0;0;0;0;0;0;1
22.09.2003;31542;7;0;0;0;0;0;0;1
23.09.2003;31542;7;0;0;0;0;0;0;1
24.09.2003;31542;7;0;0;0;0;0;0;1
25.09.2003;31542;7;0;0;0;0;0;0;1
26.09.2003;31542;7;0;0;0;0;0;0;1
27.09.2003;31542;7;0;0;0;0;0;0;1
28.09.2003;31542;7;0;0;0;0;0;0;1
29.09.2003;31542;7;0;0;0;0;0;0;1
30.09.2003;31542;7;0;0;0;0;0;0;1
01.10.2003;31542;7;0;0;0;0;0;0;1
02.10.2003;31542;7;0;0;0;0;0;0;1
03.10.2003;31542;0;0;0;0;0;0;0;0
04.10.2003;31549;0;0;0;0;0;0;0;0
05.10.2003;31587;0;0;0;0;0;0;0;0
06.10.2003;31631;0;0;0;0;0;0;0;0
07.10.2003;31641;0;0;0;0;0;0;0;0
08.10.2003;31669;0;0;0;0;0;0;0;0
09.10.2003;31689;0;0;0;0;0;0;0;0
10.10.2003;31704;0;0;0;0;0;0;0;0
11.10.2003;31740;0;0;0;0;0;0;0;0
12.10.2003;31780;0;0;0;0;0;0;0;0
13.10.2003;31814;0;0;0;0;0;0;0;0
14.10.2003;31864;0;0;0;0;0;0;0;0
15.10.2003;31869;0;0;0;0;0;0;0;0
16.10.2003;31874;0;0;0;0;0;0;0;0
17.10.2003;31884;0;0;0;0;0;0;0;0
18.10.2003;31915;0;0;0;0;0;0;0;0
19.10.2003;31963;0;0;0;0;0;0;0;0
20.10.2003;31969;0;0;0;0;0;0;0;0
21.10.2003;32017;0;0;0;0;0;0;0;0
22.10.2003;32034;0;0;0;0;0;0;0;0
23.10.2003;32083;0;0;0;0;0;0;0;0
24.10.2003;32133;0;0;0;0;0;0;0;0
25.10.2003;32134;0;0;0;0;0;0;0;0
26.10.2003;32164;0;0;0;0;0;0;0;0
27.10.2003;32167;0;0;0;0;0;0;0;0
28.10.2003;32177;0;0;0;0;0;0;0;0
29.10.2003;32223;0;0;0;0;0;0;0;0
30.10.2003;32250;0;0;0;0;0;0;0;0
31.10.2003;32251;0;0;0;0;0;0;0;0
01.11.2003;32267;0;0;0;0;0;0;0;0
02.11.2003;32301;0;0;0;0;0;0;0;0
03.11.2003;32323;0;0;0;0;0;0;0;0
04.11.2003;32373;0;0;0;0;0;0;0;0
05.11.2003;32386;0;0;0;0;0;0;0;0
06.11.2003;32404;0;0;0;0;0;0;0;0
07.11.2003;32414;0;0;0;0;0;0;0;0
08.11.2003;32462;0;0;0;0;0;0;0;0
09.11.2003;32495;0;0;0;0;0;0;0;0
10.11.2003;32508;0;0;0;0;0;0;0;0
11.11.2003;32547;0;0;0;0;0;0;0;0
12.11.2003;32554;0;0;0;0;0;0;0;0
13.11.2003;32600;0;0;0;0;0;0;0;0
14.11.2003;32625;0;0;0;0;0;0;0;0
15.11.2003;32652;0;0;0;0;0;0;0;0
16.11.2003;32677;0;0;0;0;0;0;0;0
17.11.2003;32725;0;0;0;0;0;0;0;0
18.11.2003;32753;0;0;0;0;0;0;0;0
19.11.2003;32786;0;0;0;0;0;0;0;0
20.11.2003;32799;0;0;0;0;0;0;0;0
21.11.2003;32805;0;0;0;0;0;0;0;0
22.11.2003;32841;0;0;0;0;0;0;0;0
23.11.2003;32868;0;0;0;0;0;0;0;0
24.11.2003;32877;0;0;0;0;0;0;0;0
25.11.2003;32888;0;0;0;0;0;0;0;0
26.11.2003;32933;0;0;0;0;0;0;0;0
27.11.2003;32969;0;0;0;0;0;0;0;0
28.11.2003;32971;0;0;0;0;0;0;0;0
29.11.2003;33005;1;1;0;0;0;0;0;0
30.11.2003;33005;1;1;0;0;0;0;0;0
01.12.2003;33005;1;1;0;0;0;0;0;0
02.12.2003;33005;1;1;0;0;0;0;0;0
03.12.2003;33005;0;0;0;0;0;0;0;0
04.12.2003;33019;0;0;0;0;0;0;0;0
05.12.2003;33062;0;0;0;0;0;0;0;0
06.12.2003;33107;0;0;0;0;0;0;0;0
07.12.2003;33132;0;0;0;0;0;0;0;0
08.12.2003;33181;0;0;0;0;0;0;0;0
09.12.2003;33214;0;0;0;0;0;0;0;0
10.12.2003;33261;0;0;0;0;0;0;0;0
11.12.2003;33278;0;0;0;0;0;0;0;0
12.12.2003;33283;0;0;0;0;0;0;0;0
13.12.2003;33306;0;0;0;0;0;0;0;0
14.12.2003;33338;0;0;0;0;0;0;0;0
15.12.2003;33375;0;0;0;0;0;0;0;0
16.12.2003;33382;0;0;0;0;0;0;0;0
17.12.2003;33394;0;0;0;0;0;0;0;0
18.12.2003;33413;0;0;0;0;0;0;0;0
19.12.2003;33415;0;0;0;0;0;0;0;0
20.12.2003;33440;0;0;0;0;0;0;0;0
21.12.2003;33464;0;0;0;0;0;0;0;0
22.12.2003;33470;0;0;0;0;0;0;0;0
23.12.2003;33504;0;0;0;0;0;0;0;0
24.12.2003;33531;1;1;0;0;0;0;0;0
25.12.2003;33531;1;1;0;0;0;0;0;0
26.12.2003;33531;1;1;0;0;0;0;0;0
27.12.2003;33531;0;0;0;0;0;0;0;0
28.12.2003;33581;0;0;0;0;0;0;0;0
29.12.2003;33618;0;0;0;0;0;0;0;0
30.12.2003;33648;0;0;0;0;0;0;0;0
31.12.2003;33679;0;0;0;0;0;0;0;0
01.01.2004;33727;0;0;0;0;0;0;0;0
02.01.2004;33760;0;0;0;0;0;0;0;0
03.01.2004;33775;0;0;0;0;0;0;0;0
04.01.2004;33817;0;0;0;0;0;0;0;0
05.01.2004;33852;0;0;0;0;0;0;0;0
06.01.2004;33899;0;0;0;0;0;0;0;0
07.01.2004;33949;0;0;0;0;0;0;0;0
08.01.2004;33951;0;0;0;0;0;0;0;0
09.01.2004;33974;0;0;0;0;0;0;0;0
10.01.2004;34009;0;0;0;0;0;0;0;0
11.01.2004;34039;0;0;0;0;0;0;0;0
12.01.2004;34046;0;0;0;0;0;0;0;0
13.01.2004;34078;0;0;0;0;0;0;0;0
14.01.2004;34101;0;0;0;0;0;0;0;0
15.01.2004;34124;0;0;0;0;0;0;0;0
16.01.2004;34164;0;0;0;0;0;0;0;0
17.01.2004;34206;0;0;0;0;0;0;0;0
18.01.2004;34240;0;0;0;0;0;0;0;0
19.01.2004;34280;0;0;0;0;0;0;0;0
20.01.2004;34312;0;0;0;0;0;0;0;0
21.01.2004;34329;2;0;1;0;0;0;0;0
22.01.2004;34329;2;0;1;0;0;0;0;0
23.01.2004;34329;2;0;1;0;0;0;0;0
24.01.2004;34329;2;0;1;0;0;0;0;0
25.01.2004;34329;2;0;1;0;0;0;0;0
26.01.2004;34329;2;0;1;0;0;0;0;0
27.01.2004;34329;2;0;1;0;0;0;0;0
28.01.2004;34329;0;0;0;0;0;0;0;0
29.01.2004;34345;0;0;0;0;0;0;0;0
30.01.2004;34361;0;0;0;0;0;0;0;0
31.01.2004;34399;0;0;0;0;0;0;0;0
01.02.2004;34449;0;0;0;0;0;0;0;0
02.02.2004;34453;0;0;0;0;0;0;0;0
03.02.2004;34485;0;0;0;0;0;0;0;0
04.02.2004;34506;0;0;0;0;0;0;0;0
05.02.2004;34519;0;0;0;0;0;0;0;0
06.02.2004;34523;0;0;0;0;0;0;0;0
07.02.2004;34542;0;0;0;0;0;0;0;0
08.02.2004;34585;0;0;0;0;0;0;0;0
09.02.2004;34606;0;0;0;0;0;0;0;0
10.02.2004;34620;0;0;0;0;0;0;0;0
11.02.2004;34653;0;0;0;0;0;0;0;0
12.02.2004;34685;0;0;0;0;0;0;0;0
13.02.2004;34709;0;0;0;0;0;0;0;0
14.02.2004;34749;0;0;0;0;0;0;0;0
15.02.2004;34755;0;0;0;0;0;0;0;0
16.02.2004;34780;0;0;0;0;0;0;0;0
17.02.2004;34811;0;0;0;0;0;0;0;0
18.02.2004;34843;0;0;0;0;0;0;0;0
19.02.2004;34879;0;0;0;0;0;0;0;0
20.02.2004;34909;0;0;0;0;0;0;0;0
21.02.2004;34918;0;0;0;0;0;0;0;0
22.02.2004;34935;0;0;0;0;0;0;0;0
23.02.2004;34946;0;0;0;0;0;0;0;0
24.02.2004;34985;0;0;0;0;0;0;0;0
25.02.2004;35028;0;0;0;0;0;0;0;0
26.02.2004;35069;0;0;0;0;0;0;0;0
27.02.2004;35093;0;0;0;0;0;0;0;0
28.02.2004;35129;2;0;1;0;0;0;0;0
01.03.2004;35129;2;0;1;0;0;0;0;0
02.03.2004;35129;2;0;1;0;0;0;0;0
03.03.2004;35129;2;0;1;0;0;0;0;0
04.03.2004;35129;2;0;1;0;0;0;0;0
05.03.2004;35129;0;0;0;0;0;0;0;0
06.03.2004;35175;0;0;0;0;0;0;0;0
07.03.2004;35194;0;0;0;0;0;0;0;0
08.03.2004;35227;0;0;0;0;0;0;0;0
09.03.2004;35267;0;0;0;0;0;0;0;0
10.03.2004;35287;0;0;0;0;0;0;0;0
11.03.2004;35292;0;0;0;0;0;0;0;0
12.03.2004;35334;0;0;0;0;0;0;0;0
13.03.2004;35339;0;0;0;0;0;0;0;0
14.03.2004;35351;0;0;0;0;0;0;0;0
15.03.2004;35385;0;0;0;0;0;0;0;0
16.03.2004;35399;0;0;0;0;0;0;0;0
17.03.2004;35400;0;0;0;0;0;0;0;0
18.03.2004;35424;0;0;0;0;0;0;0;0
19.03.2004;35452;0;0;0;0;0;0;0;0
20.03.2004;35497;0;0;0;0;0;0;0;0
21.03.2004;35539;0;0;0;0;0;0;0;0
22.03.2004;35589;0;0;0;0;0;0;0;0
23.03.2004;35624;0;0;0;0;0;0;0;0
24.03.2004;35627;0;0;0;0;0;0;0;0
25.03.2004;35635;0;0;0;0;0;0;0;0
26.03.2004;35662;0;0;0;0;0;0;0;0
27.03.2004;35674;0;0;0;0;0;0;0;0
28.03.2004;35678;0;0;0;0;0;0;0;0
29.03.2004;35720;0;0;0;0;0;0;0;0
30.03.2004;35749;0;0;0;0;0;0;0;0
31.03.2004;35779;0;0;0;0;0;0;0;0
01.04.2004;35781;0;0;0;0;0;0;0;0
02.04.2004;35807;0;0;0;0;0;0;0;0
03.04.2004;35826;0;0;0;0;0;0;0;0
04.04.2004;35843;0;0;0;0;0;0;0;0
05.04.2004;35886;2;0;1;0;0;0;0;0
06.04.2004;35886;2;0;1;0;0;0;0;0
07.04.2004;35886;2;0;1;0;0;0;0;0
08.04.2004;35886;2;0;1;0;0;0;0;0
09.04.2004;35886;2;0;1;0;0;0;0;0
10.04.2004;35886;2;0;1;0;0;0;0;0
11.04.2004;35886;2;0;1;0;0;0;0;0
12.04.2004;35886;0;0;0;0;0;0;0;0
13.04.2004;35934;0;0;0;0;0;0;0;0
14.04.2004;35981;0;0;0;0;0;0;0;0
15.04.2004;36006;0;0;0;0;0;0;0;0
16.04.2004;36029;0;0;0;0;0;0;0;0
17.04.2004;36061;0;0;0;0;0;0;0;0
18.04.2004;36085;0;0;0;0;0;0;0;0
19.04.2004;36115;0;0;0;0;0;0;0;0
20.04.2004;36128;0;0;0;0;0;0;0;0
21.04.2004;36133;0;0;0;0;0;0;0;0
22.04.2004;36156;0;0;0;0;0;0;0;0
23.04.2004;36164;0;0;0;0;0;0;0;0
24.04.2004;36210;0;0;0;0;0;0;0;0
25.04.2004;36228;0;0;0;0;0;0;0;0
26.04.2004;36252;0;0;0;0;0;0;0;0
27.04.2004;36259;0;0;0;0;0;0;0;0
28.04.2004;36269;0;0;0;0;0;0;0;0
29.04.2004;36292;0;0;0;0;0;0;0;0
30.04.2004;36328;0;0;0;0;0;0;0;0
01.05.2004;36338;0;0;0;0;0;0;0;0
02.05.2004;36376;0;0;0;0;0;0;0;0
03.05.2004;36424;0;0;0;0;0;0;0;0
04.05.2004;36438;0;0;0;0;0;0;0;0
05.05.2004;36439;0;0;0;0;0;0;0;0
06.05.2004;36450;1;1;0;0;0;0;0;0
07.05.2004;36450;1;1;0;0;0;0;0;0
08.05.2004;36450;1;1;0;0;0;0;0;0
09.05.2004;36450;1;1;0;0;0;0;0;0
10.05.2004;36450;0;0;0;0;0;0;0;0
11.05.2004;36493;0;0;0;0;0;0;0;0
12.05.2004;36499;0;0;0;0;0;0;0;0
13.05.2004;36518;0;0;0;0;0;0;0;0
14.05.2004;36551;0;0;0;0;0;0;0;0
15.05.2004;36554;0;0;0;0;0;0;0;0
16.05.2004;36581;0;0;0;0;0;0;0;0
17.05.2004;36603;0;0;0;0;0;0;0;0
18.05.2004;36605;0;0;0;0;0;0;0;0
19.05.2004;36649;0;0;0;0;0;0;0;0
20.05.2004;36650;0;0;0;0;0;0;0;0
21.05.2004;36698;0;0;0;0;0;0;0;0
22.05.2004;36747;0;0;0;0;0;0;0;0
23.05.2004;36772;0;0;0;0;0;0;0;0
24.05.2004;36804;0;0;0;0;0;0;0;0
25.05.2004;36822;0;0;0;0;0;0;0;0
26.05.2004;36836;0;0;0;0;0;0;0;0
27.05.2004;36867;0;0;0;0;0;0;0;0
28.05.2004;36910;0;0;0;0;0;0;0;0
29.05.2004;36929;0;0;0;0;0;0;0;0
30.05.2004;36953;0;0;0;0;0;0;0;0
31.05.2004;37002;0;0;0;0;0;0;0;0
01.06.2004;37012;0;0;0;0;0;0;0;0
02.06.2004;37054;0;0;0;0;0;0;0;0
03.06.2004;37091;0;0;0;0;0;0;0;0
04.06.2004;37108;0;0;0;0;0;0;0;0
05.06.2004;37112;2;0;1;0;0;0;0;0
06.06.2004;37112;2;0;1;0;0;0;0;0
07.06.2004;37112;2;0;1;0;0;0;0;0
08.06.2004;37112;2;0;1;0;0;0;0;0
09.06.2004;37112;2;0;1;0;0;0;0;0
10.06.2004;37112;0;0;0;0;0;0;0;0
11.06.2004;37113;0;0;0;0;0;0;0;0
12.06.2004;37136;0;0;0;0;0;0;0;0
13.06.2004;37154;0;0;0;0;0;0;0;0
14.06.2004;37183;0;0;0;0;0;0;0;0
15.06.2004;37224;0;0;0;0;0;0;0;0
16.06.2004;37253;0;0;0;0;0;0;0;0
17.06.2004;37275;0;0;0;0;0;0;0;0
18.06.2004;37306;0;0;0;0;0;0;0;0
19.06.2004;37329;0;0;0;0;0;0;0;0
20.06.2004;37372;0;0;0;0;0;0;0;0
21.06.2004;37415;0;0;0;0;0;0;0;0
22.06.2004;37444;0;0;0;0;0;0;0;0
23.06.2004;37487;0;0;0;0;0;0;0;0
24.06.2004;37511;0;0;0;0;0;0;0;0
25.06.2004;37549;0;0;0;0;0;0;0;0
26.06.2004;37557;0;0;0;0;0;0;0;0
27.06.2004;37598;0;0;0;0;0;0;0;0
28.06.2004;37644;0;0;0;0;0;0;0;0
29.06.2004;37691;0;0;0;0;0;0;0;0
30.06.2004;37708;0;0;0;0;0;0;0;0
01.07.2004;37737;0;0;0;0;0;0;0;0
02.07.2004;37742;0;0;0;0;0;0;0;0
03.07.2004;37757;0;0;0;0;0;0;0;0
04.07.2004;37793;0;0;0;0;0;0;0;0
05.07.2004;37826;0;0;0;0;0;0;0;0
06.07.2004;37837;0;0;0;0;0;0;0;0
07.07.2004;37850;0;0;0;0;0;0;0;0
08.07.2004;37891;0;0;0;0;0;0;0;0
09.07.2004;37901;0;0;0;0;0;0;0;0
10.07.2004;37929;1;1;0;0;0;0;0;0
11.07.2004;37929;1;1;0;0;0;0;0;0
12.07.2004;37929;1;1;0;0;0;0;0;0
