date;run 1;error 1;run 2;error 2;run 3;error 3;run 4;error 4
13.12.2002;23699;0;27451;5;26550;0;27675;0
14.12.2002;23702;0;27451;5;26576;0;27685;0
15.12.2002;23742;0;27451;5;26615;0;27729;0
16.12.2002;23757;0;27451;5;26627;0;27748;0
17.12.2002;23798;0;27451;5;26646;0;27761;0
18.12.2002;23846;0;27451;5;26694;0;27773;0
19.12.2002;23870;0;27451;5;26702;0;27810;0
20.12.2002;23871;0;27451;5;26713;0;27824;0
21.12.2002;23913;0;27451;5;26718;0;27835;0
22.12.2002;23952;0;27451;0;26745;0;27885;0
23.12.2002;24000;0;27466;0;26784;0;27917;0
24.12.2002;24020;0;27495;0;26797;0;27959;0
25.12.2002;24040;0;27513;0;26824;0;27963;0
26.12.2002;24071;1;27521;0;26866;0;27974;1
27.12.2002;24071;1;27533;0;26902;0;27974;1
28.12.2002;24071;1;27535;0;26952;0;27974;1
29.12.2002;24071;1;27582;0;26957;0;27974;1
30.12.2002;24071;0;27629;0;26973;0;27974;0
31.12.2002;24089;0;27661;0;27002;0;27983;0
01.01.2003;24095;0;27680;0;27025;0;27995;0
02.01.2003;24110;0;27691;0;27029;0;28010;0
03.01.2003;24149;0;27704;0;27074;0;28050;0
04.01.2003;24170;0;27710;0;27092;0;28100;0
05.01.2003;24208;0;27724;0;27103;0;28113;0
06.01.2003;24219;0;27750;0;27140;0;28132;0
07.01.2003;24255;0;27770;0;27154;0;28156;0
08.01.2003;24270;0;27812;0;27187;0;28197;0
09.01.2003;24277;0;27855;0;27224;0;28209;0
10.01.2003;24303;0;27868;0;27244;0;28222;0
11.01.2003;24346;0;27883;0;27259;0;28252;0
12.01.2003;24379;0;27899;0;27290;0;28286;0
13.01.2003;24419;0;27900;0;27322;0;28329;0
14.01.2003;24436;0;27902;0;27340;0;28370;0
15.01.2003;24455;0;27927;0;27363;0;28412;0
16.01.2003;24505;0;27972;0;27376;0;28432;0
17.01.2003;24528;0;27997;0;27422;0;28465;0
18.01.2003;24564;0;28016;0;27455;0;28488;0
19.01.2003;24566;1;28025;0;27476;0;28518;0
20.01.2003;24566;1;28063;7;27524;0;28562;0
21.01.2003;24566;1;28063;7;27556;1;28566;0
22.01.2003;24566;0;28063;7;27556;1;28595;0
23.01.2003;24581;0;28063;7;27556;1;28596;0
24.01.2003;24621;0;28063;7;27556;0;28638;4
25.01.2003;24627;0;28063;7;27591;0;28638;4
26.01.2003;24668;0;28063;7;27638;0;28638;4
27.01.2003;24691;0;28063;7;27641;0;28638;4
28.01.2003;24692;0;28063;7;27659;0;28638;4
29.01.2003;24728;0;28063;7;27684;0;28638;4
30.01.2003;24754;0;28063;7;27698;0;28638;4
31.01.2003;24756;0;28063;7;27730;0;28638;4
01.02.2003;24801;0;28063;7;27731;0;28638;4
02.02.2003;24833;0;28063;7;27761;0;28638;4
03.02.2003;24857;0;28063;7;27763;0;28638;4
04.02.2003;24891;0;28063;7;27764;0;28638;4
05.02.2003;24906;0;28063;7;27779;0;28638;4
06.02.2003;24953;0;28063;7;27793;0;28638;4
07.02.2003;24977;0;28063;7;27801;0;28638;4
08.02.2003;24996;0;28063;7;27805;0;28638;4
09.02.2003;25029;0;28063;7;27827;0;28638;4
10.02.2003;25049;0;28063;7;27863;0;28638;4
11.02.2003;25058;0;28063;7;27864;0;28638;4
12.02.2003;25065;0;28063;7;27910;0;28638;4
13.02.2003;25105;0;28063;7;27924;0;28638;4
14.02.2003;25153;0;28063;7;27938;1;28638;4
15.02.2003;25203;0;28063;7;27938;1;28638;4
16.02.2003;25223;1;28063;7;27938;1;28638;4
17.02.2003;25223;1;28063;7;27938;1;28638;4
18.02.2003;25223;1;28063;7;27938;0;28638;4
19.02.2003;25223;0;28063;7;27959;0;28638;4
20.02.2003;25245;0;28063;7;27973;0;28638;4
21.02.2003;25252;0;28063;7;28019;0;28638;4
22.02.2003;25259;0;28063;7;28043;0;28638;4
23.02.2003;25301;0;28063;7;28060;0;28638;4
24.02.2003;25307;0;28063;7;28074;0;28638;4
25.02.2003;25317;0;28063;7;28093;0;28638;4
26.02.2003;25345;0;28063;7;28116;0;28638;4
27.02.2003;25358;0;28063;7;28145;0;28638;4
28.02.2003;25373;0;28063;7;28195;0;28638;4
01.03.2003;25377;0;28063;7;28215;0;28638;4
02.03.2003;25409;0;28063;7;28218;0;28638;4
03.03.2003;25450;0;28063;7;28268;0;28638;4
04.03.2003;25467;0;28063;7;28291;0;28638;4
05.03.2003;25480;0;28063;7;28310;0;28638;0
06.03.2003;25487;0;28063;7;28339;0;28672;0
07.03.2003;25526;0;28063;7;28373;0;28680;0
08.03.2003;25574;0;28063;7;28408;1;28724;0
09.03.2003;25598;0;28063;7;28408;1;28748;0
10.03.2003;25634;0;28063;7;28408;1;28753;0
11.03.2003;25648;0;28063;7;28408;1;28773;0
12.03.2003;25651;0;28063;7;28408;0;28817;0
13.03.2003;25692;1;28063;7;28434;0;28841;0
14.03.2003;25692;1;28063;7;28444;0;28871;0
15.03.2003;25692;1;28063;7;28472;0;28896;0
16.03.2003;25692;1;28063;7;28522;0;28940;0
17.03.2003;25692;0;28063;7;28543;0;28987;0
18.03.2003;25704;0;28063;7;28583;0;28998;0
19.03.2003;25724;0;28063;7;28591;0;28999;0
20.03.2003;25742;0;28063;7;28622;0;29026;0
21.03.2003;25744;0;28063;7;28662;0;29060;0
22.03.2003;25776;0;28063;7;28666;0;29062;0
23.03.2003;25823;0;28063;7;28682;0;29070;0
24.03.2003;25865;0;28063;7;28699;0;29120;0
25.03.2003;25881;0;28063;7;28728;0;29167;0
26.03.2003;25908;0;28063;7;28754;0;29198;0
27.03.2003;25955;0;28063;7;28778;0;29246;0
28.03.2003;26004;0;28063;7;28808;0;29252;0
29.03.2003;26020;0;28063;7;28851;0;29265;0
30.03.2003;26060;0;28063;7;28895;0;29269;0
31.03.2003;26083;0;28063;7;28924;0;29281;0
01.04.2003;26102;0;28063;7;28938;0;29296;0
02.04.2003;26126;0;28063;7;28955;0;29345;0
03.04.2003;26151;0;28063;7;28997;0;29393;0
04.04.2003;26184;0;28063;7;29040;0;29432;0
05.04.2003;26232;0;28063;7;29064;0;29463;0
06.04.2003;26244;0;28063;7;29112;1;29501;0
07.04.2003;26278;0;28063;7;29112;1;29536;0
08.04.2003;26286;0;28063;7;29112;1;29540;0
09.04.2003;26327;0;28063;7;29112;1;29565;0
10.04.2003;26358;1;28063;7;29112;0;29590;0
11.04.2003;26358;1;28063;7;29121;0;29637;0
12.04.2003;26358;1;28063;7;29150;0;29661;2
13.04.2003;26358;1;28063;7;29155;0;29661;2
14.04.2003;26358;0;28063;7;29187;0;29661;2
15.04.2003;26371;0;28063;7;29218;0;29661;2
16.04.2003;26419;0;28063;7;29240;0;29661;2
17.04.2003;26468;0;28063;7;29266;0;29661;2
18.04.2003;26487;0;28063;7;29274;0;29661;0
19.04.2003;26494;0;28063;7;29322;0;29705;0
20.04.2003;26519;0;28063;0;29360;0;29749;0
21.04.2003;26560;0;28089;0;29400;0;29784;0
22.04.2003;26572;0;28108;0;29416;0;29801;0
23.04.2003;26575;0;28133;0;29447;0;29833;0
24.04.2003;26588;0;28166;0;29478;0;29844;0
25.04.2003;26600;0;28184;0;29519;0;29866;0
26.04.2003;26647;0;28203;0;29543;0;29887;0
27.04.2003;26694;0;28204;0;29591;0;29936;0
28.04.2003;26727;0;28226;0;29616;0;29977;0
29.04.2003;26743;0;28254;0;29642;0;30024;0
30.04.2003;26768;0;28299;0;29643;0;30066;0
01.05.2003;26797;0;28341;0;29663;0;30092;0
02.05.2003;26799;0;28349;0;29699;0;30096;0
03.05.2003;26825;0;28375;0;29711;2;30118;0
04.05.2003;26847;0;28377;0;29711;2;30128;0
05.05.2003;26884;0;28381;0;29711;2;30144;0
06.05.2003;26889;0;28403;0;29711;2;30148;0
07.05.2003;26906;0;28449;0;29711;2;30158;0
08.05.2003;26907;0;28487;0;29711;2;30175;0
09.05.2003;26940;0;28515;0;29711;2;30188;0
10.05.2003;26968;0;28527;0;29711;0;30234;0
11.05.2003;26974;1;28557;0;29743;0;30277;0
12.05.2003;26974;1;28596;0;29759;0;30300;0
13.05.2003;26974;1;28623;0;29795;0;30341;0
14.05.2003;26974;0;28642;0;29835;0;30390;0
15.05.2003;26990;0;28675;0;29850;0;30424;0
16.05.2003;27019;0;28715;0;29895;0;30444;0
17.05.2003;27034;0;28716;0;29940;0;30487;0
18.05.2003;27048;0;28719;0;29985;0;30505;1
19.05.2003;27054;0;28767;0;30027;0;30505;1
20.05.2003;27073;0;28815;0;30061;0;30505;1
21.05.2003;27105;0;28817;0;30085;0;30505;1
22.05.2003;27142;0;28832;0;30131;0;30505;0
23.05.2003;27149;0;28834;0;30151;0;30528;0
24.05.2003;27174;0;28853;0;30158;0;30554;0
25.05.2003;27198;0;28893;0;30174;0;30594;0
26.05.2003;27243;0;28922;0;30223;0;30618;0
27.05.2003;27249;0;28928;0;30269;0;30649;0
28.05.2003;27252;0;28945;0;30299;0;30677;0
29.05.2003;27294;0;28978;0;30347;0;30722;0
30.05.2003;27309;0;29000;0;30361;0;30755;0
31.05.2003;27333;0;29011;0;30369;0;30784;0
01.06.2003;27358;0;29035;0;30381;0;30785;0
02.06.2003;27364;0;29073;0;30420;0;30833;0
03.06.2003;27405;0;29086;0;30435;0;30839;0
04.06.2003;27440;0;29122;0;30470;3;30847;0
05.06.2003;27488;0;29133;0;30470;3;30875;0
06.06.2003;27490;0;29157;0;30470;3;30901;0
07.06.2003;27534;0;29191;0;30470;3;30924;0
08.06.2003;27565;0;29214;0;30470;3;30927;0
09.06.2003;27583;0;29263;0;30470;3;30936;0
10.06.2003;27616;1;29283;0;30470;3;30941;0
11.06.2003;27616;1;29295;0;30470;0;30961;0
12.06.2003;27616;1;29311;0;30489;0;30979;0
13.06.2003;27616;0;29361;0;30496;0;30987;0
14.06.2003;27660;0;29363;1;30523;0;31005;2
15.06.2003;27669;0;29363;1;30565;0;31005;2
16.06.2003;27678;0;29363;1;30589;0;31005;2
17.06.2003;27710;0;29363;1;30597;0;31005;2
18.06.2003;27750;0;29363;0;30611;0;31005;0
19.06.2003;27785;0;29398;0;30639;0;31028;0
20.06.2003;27808;0;29401;0;30688;0;31034;0
21.06.2003;27837;0;29446;0;30721;0;31058;0
22.06.2003;27881;0;29494;0;30770;0;31096;0
23.06.2003;27883;0;29517;0;30779;0;31142;0
24.06.2003;27931;0;29521;0;30790;0;31182;0
25.06.2003;27978;0;29553;0;30812;0;31198;0
26.06.2003;27984;0;29581;0;30859;0;31213;0
27.06.2003;28008;0;29604;0;30877;0;31216;0
28.06.2003;28044;0;29630;0;30911;0;31223;0
29.06.2003;28063;0;29649;0;30932;0;31260;0
30.06.2003;28076;0;29667;0;30956;0;31306;0
01.07.2003;28080;0;29682;0;30987;0;31342;0
02.07.2003;28106;0;29722;0;31024;0;31391;0
03.07.2003;28137;0;29764;0;31056;0;31403;0
04.07.2003;28139;0;29768;0;31067;0;31430;0
05.07.2003;28166;0;29769;0;31090;0;31448;0
06.07.2003;28170;1;29783;0;31127;0;31464;0
07.07.2003;28170;1;29807;0;31177;0;31465;0
08.07.2003;28170;1;29856;0;31211;0;31485;0
09.07.2003;28170;0;29875;0;31249;0;31501;0
10.07.2003;28198;0;29888;0;31299;1;31542;7
11.07.2003;28224;0;29894;0;31299;1;31542;7
12.07.2003;28253;0;29917;1;31299;1;31542;7
13.07.2003;28261;0;29917;1;31299;0;31542;7
14.07.2003;28278;0;29917;1;31304;0;31542;7
15.07.2003;28304;0;29917;0;31319;0;31542;7
16.07.2003;28320;0;29945;0;31366;0;31542;7
17.07.2003;28370;0;29958;0;31410;0;31542;7
18.07.2003;28393;0;29984;0;31413;0;31542;7
19.07.2003;28425;0;30030;0;31423;0;31542;7
20.07.2003;28440;0;30071;0;31437;0;31542;7
21.07.2003;28472;0;30098;0;31463;0;31542;7
22.07.2003;28479;0;30101;0;31481;0;31542;7
23.07.2003;28529;0;30127;0;31531;0;31542;7
24.07.2003;28557;0;30136;0;31558;0;31542;7
25.07.2003;28597;0;30184;0;31597;0;31542;7
26.07.2003;28599;1;30220;0;31608;0;31542;7
27.07.2003;28599;1;30253;0;31650;0;31542;7
28.07.2003;28599;1;30277;0;31672;0;31542;7
29.07.2003;28599;0;30309;0;31675;0;31542;7
30.07.2003;28604;0;30331;0;31681;0;31542;7
31.07.2003;28616;0;30370;0;31722;0;31542;7
01.08.2003;28638;0;30371;0;31723;2;31542;7
02.08.2003;28674;0;30378;0;31723;2;31542;7
03.08.2003;28685;0;30398;1;31723;2;31542;7
04.08.2003;28711;0;30398;1;31723;2;31542;7
05.08.2003;28725;0;30398;1;31723;2;31542;7
06.08.2003;28773;0;30398;0;31723;0;31542;7
07.08.2003;28818;0;30399;0;31758;0;31542;7
08.08.2003;28843;0;30424;0;31789;0;31542;7
09.08.2003;28847;0;30438;0;31803;0;31542;7
10.08.2003;28867;0;30442;0;31807;0;31542;7
11.08.2003;28889;0;30458;0;31850;0;31542;7
12.08.2003;28936;0;30487;0;31894;0;31542;7
13.08.2003;28982;0;30488;0;31937;0;31542;7
14.08.2003;29003;0;30498;0;31957;0;31542;7
15.08.2003;29030;0;30514;0;31985;0;31542;7
16.08.2003;29057;0;30540;0;32033;0;31542;7
17.08.2003;29076;0;30586;0;32069;0;31542;7
18.08.2003;29107;0;30619;0;32070;0;31542;7
19.08.2003;29149;0;30664;0;32109;0;31542;7
20.08.2003;29157;0;30666;0;32116;0;31542;7
21.08.2003;29186;0;30670;0;32158;0;31542;7
22.08.2003;29202;0;30708;0;32163;0;31542;7
23.08.2003;29242;0;30751;0;32204;0;31542;7
24.08.2003;29281;0;30764;0;32231;0;31542;7
25.08.2003;29313;1;30795;0;32277;0;31542;7
26.08.2003;29313;1;30826;0;32309;0;31542;7
27.08.2003;29313;1;30860;0;32336;0;31542;7
28.08.2003;29313;1;30887;0;32369;0;31542;7
29.08.2003;29313;0;30916;0;32408;0;31542;7
30.08.2003;29353;0;30947;0;32427;0;31542;7
31.08.2003;29372;0;30969;0;32461;0;31542;7
01.09.2003;29377;0;30992;0;32487;0;31542;7
02.09.2003;29421;0;31022;2;32510;0;31542;7
03.09.2003;29471;0;31022;2;32511;1;31542;7
04.09.2003;29507;0;31022;2;32511;1;31542;7
05.09.2003;29511;0;31022;2;32511;1;31542;7
06.09.2003;29525;0;31022;2;32511;0;31542;7
07.09.2003;29558;0;31022;2;32517;0;31542;7
08.09.2003;29603;0;31022;2;32566;0;31542;7
09.09.2003;29604;0;31022;0;32585;0;31542;7
10.09.2003;29632;0;31061;0;32602;0;31542;7
11.09.2003;29656;0;31089;0;32633;0;31542;7
12.09.2003;29691;0;31098;0;32653;0;31542;7
13.09.2003;29723;0;31138;0;32695;0;31542;7
14.09.2003;29764;0;31155;0;32712;0;31542;7
15.09.2003;29800;0;31172;0;32747;0;31542;7
16.09.2003;29816;0;31193;0;32795;0;31542;7
17.09.2003;29835;0;31223;0;32838;0;31542;7
18.09.2003;29856;0;31260;0;32851;0;31542;7
19.09.2003;29904;0;31262;0;32874;0;31542;7
20.09.2003;29940;1;31312;0;32889;0;31542;7
21.09.2003;29940;1;31319;0;32926;0;31542;7
22.09.2003;29940;1;31361;0;32961;0;31542;7
23.09.2003;29940;0;31367;0;32980;2;31542;7
24.09.2003;29967;0;31376;0;32980;2;31542;7
25.09.2003;30000;0;31395;0;32980;2;31542;7
26.09.2003;30044;0;31397;0;32980;2;31542;7
27.09.2003;30049;0;31422;0;32980;2;31542;7
28.09.2003;30077;0;31427;0;32980;2;31542;7
29.09.2003;30096;0;31443;0;32980;2;31542;7
30.09.2003;30106;0;31480;0;32980;0;31542;7
01.10.2003;30146;0;31525;0;33000;0;31542;7
02.10.2003;30171;0;31545;1;33044;0;31542;7
03.10.2003;30178;0;31545;1;33079;0;31542;0
04.10.2003;30202;0;31545;1;33094;0;31549;0
05.10.2003;30215;0;31545;0;33108;0;31587;0
06.10.2003;30239;0;31558;0;33144;0;31631;0
07.10.2003;30257;0;31564;0;33173;0;31641;0
08.10.2003;30278;0;31573;0;33215;0;31669;0
09.10.2003;30279;0;31621;0;33241;0;31689;0
10.10.2003;30284;0;31652;0;33249;0;31704;0
11.10.2003;30305;0;31665;0;33293;0;31740;0
12.10.2003;30336;0;31711;0;33297;0;31780;0
13.10.2003;30375;0;31748;0;33346;0;31814;0
14.10.2003;30407;0;31752;0;33387;0;31864;0
15.10.2003;30447;0;31770;0;33397;0;31869;0
16.10.2003;30454;0;31787;0;33429;0;31874;0
17.10.2003;30483;0;31807;0;33447;0;31884;0
18.10.2003;30513;0;31838;0;33456;0;31915;0
19.10.2003;30561;0;31866;0;33461;0;31963;0
20.10.2003;30572;1;31880;0;33495;0;31969;0
21.10.2003;30572;1;31905;0;33541;0;32017;0
22.10.2003;30572;1;31913;0;33583;0;32034;0
23.10.2003;30572;0;31930;0;33620;0;32083;0
24.10.2003;30607;0;31937;0;33627;0;32133;0
25.10.2003;30652;0;31977;0;33666;0;32134;0
26.10.2003;30676;0;32009;0;33679;0;32164;0
27.10.2003;30720;0;32037;0;33721;1;32167;0
28.10.2003;30727;0;32057;0;33721;1;32177;0
29.10.2003;30765;0;32079;2;33721;1;32223;0
30.10.2003;30784;0;32079;2;33721;1;32250;0
31.10.2003;30785;0;32079;2;33721;0;32251;0
01.11.2003;30832;0;32079;2;33738;0;32267;0
02.11.2003;30862;0;32079;2;33749;0;32301;0
03.11.2003;30912;0;32079;2;33755;0;32323;0
04.11.2003;30933;0;32079;0;33803;0;32373;0
05.11.2003;30955;0;32091;0;33811;0;32386;0
06.11.2003;30960;0;32100;0;33825;0;32404;0
07.11.2003;30962;0;32148;0;33845;0;32414;0
08.11.2003;30989;0;32160;0;33859;0;32462;0
09.11.2003;31001;0;32201;0;33883;0;32495;0
10.11.2003;31021;0;32238;0;33904;0;32508;0
11.11.2003;31067;0;32245;0;33921;0;32547;0
12.11.2003;31079;0;32250;0;33952;0;32554;0
13.11.2003;31111;0;32265;0;33955;0;32600;0
14.11.2003;31134;0;32314;0;33982;0;32625;0
15.11.2003;31162;0;32347;0;34023;0;32652;0
16.11.2003;31172;0;32366;0;34032;0;32677;0
17.11.2003;31199;0;32405;0;34034;0;32725;0
18.11.2003;31210;0;32414;0;34047;0;32753;0
19.11.2003;31231;1;32452;0;34089;0;32786;0
20.11.2003;31231;1;32462;0;34091;0;32799;0
21.11.2003;31231;1;32470;0;34106;0;32805;0
22.11.2003;31231;1;32473;0;34139;0;32841;0
23.11.2003;31231;0;32519;0;34168;0;32868;0
24.11.2003;31262;0;32523;0;34182;0;32877;0
25.11.2003;31284;0;32573;0;34212;0;32888;0
26.11.2003;31326;0;32586;0;34240;0;32933;0
27.11.2003;31335;0;32614;0;34259;2;32969;0
28.11.2003;31385;0;32639;0;34259;2;32971;0
29.11.2003;31401;0;32655;0;34259;2;33005;1
30.11.2003;31430;0;32686;0;34259;2;33005;1
01.12.2003;31473;0;32690;0;34259;2;33005;1
02.12.2003;31501;0;32736;1;34259;0;33005;1
03.12.2003;31529;0;32736;1;34296;0;33005;0
04.12.2003;31575;0;32736;1;34320;0;33019;0
05.12.2003;31581;0;32736;0;34347;0;33062;0
06.12.2003;31586;0;32775;0;34351;0;33107;0
07.12.2003;31613;0;32814;0;34385;0;33132;0
08.12.2003;31614;0;32838;0;34431;0;33181;0
09.12.2003;31626;0;32860;0;34478;0;33214;0
10.12.2003;31665;0;32882;0;34480;0;33261;0
11.12.2003;31707;0;32888;0;34507;0;33278;0
12.12.2003;31725;0;32937;0;34541;0;33283;0
13.12.2003;31738;0;32971;0;34570;0;33306;0
14.12.2003;31754;0;33002;0;34598;0;33338;0
15.12.2003;31795;0;33021;0;34626;0;33375;0
16.12.2003;31800;0;33057;0;34647;0;33382;0
17.12.2003;31807;0;33093;0;34679;0;33394;0
18.12.2003;31809;0;33123;0;34699;0;33413;0
19.12.2003;31857;0;33169;0;34720;0;33415;0
20.12.2003;31902;1;33180;0;34752;0;33440;0
21.12.2003;31902;1;33185;0;34787;0;33464;0
22.12.2003;31902;1;33209;0;34799;0;33470;0
23.12.2003;31902;1;33256;0;34834;0;33504;0
24.12.2003;31902;0;33294;0;34858;0;33531;1
25.12.2003;31921;0;33303;3;34891;0;33531;1
26.12.2003;31944;0;33303;3;34925;0;33531;1
27.12.2003;31989;0;33303;3;34973;0;33531;0
28.12.2003;32023;0;33303;3;34978;0;33581;0
29.12.2003;32028;0;33303;3;35026;1;33618;0
30.12.2003;32039;0;33303;3;35026;1;33648;0
31.12.2003;32066;0;33303;3;35026;1;33679;0
01.01.2004;32087;0;33303;3;35026;0;33727;0
02.01.2004;32120;0;33303;0;35063;0;33760;0
03.01.2004;32157;0;33318;0;35095;0;33775;0
04.01.2004;32206;0;33359;0;35124;0;33817;0
05.01.2004;32250;0;33397;0;35144;0;33852;0
06.01.2004;32255;0;33400;0;35187;0;33899;0
07.01.2004;32299;0;33424;0;35226;0;33949;0
08.01.2004;32339;0;33426;0;35248;0;33951;0
09.01.2004;32341;0;33473;0;35250;0;33974;0
10.01.2004;32386;0;33500;0;35260;0;34009;0
11.01.2004;32417;0;33548;0;35307;0;34039;0
12.01.2004;32430;0;33580;0;35346;0;34046;0
13.01.2004;32438;0;33587;0;35348;0;34078;0
14.01.2004;32446;1;33633;0;35361;0;34101;0
15.01.2004;32446;1;33653;0;35366;0;34124;0
16.01.2004;32446;1;33696;0;35373;0;34164;0
17.01.2004;32446;1;33719;0;35413;0;34206;0
18.01.2004;32446;0;33762;0;35455;0;34240;0
19.01.2004;32463;0;33765;0;35479;0;34280;0
20.01.2004;32494;0;33768;0;35498;0;34312;0
21.01.2004;32518;0;33810;0;35509;0;34329;2
22.01.2004;32564;0;33852;0;35512;0;34329;2
23.01.2004;32601;0;33863;0;35552;0;34329;2
24.01.2004;32636;0;33874;0;35600;2;34329;2
25.01.2004;32684;0;33892;0;35600;2;34329;2
26.01.2004;32725;0;33912;0;35600;2;34329;2
27.01.2004;32775;0;33925;0;35600;2;34329;2
28.01.2004;32776;0;33929;0;35600;2;34329;0
29.01.2004;32806;0;33962;0;35600;2;34345;0
30.01.2004;32812;0;33988;0;35600;2;34361;0
31.01.2004;32818;0;34000;0;35600;0;34399;0
01.02.2004;32833;0;34048;0;35630;0;34449;0
02.02.2004;32853;0;34095;0;35652;0;34453;0
03.02.2004;32902;0;34122;0;35677;0;34485;0
04.02.2004;32909;0;34129;0;35690;0;34506;0
05.02.2004;32931;1;34175;0;35732;0;34519;0
06.02.2004;32931;1;34186;1;35767;0;34523;0
07.02.2004;32931;1;34186;1;35797;0;34542;0
08.02.2004;32931;1;34186;1;35798;0;34585;0
09.02.2004;32931;0;34186;1;35839;0;34606;0
10.02.2004;32946;0;34186;0;35872;0;34620;0
11.02.2004;32977;0;34222;0;35911;0;34653;0
12.02.2004;32985;0;34231;0;35951;0;34685;0
13.02.2004;32992;0;34269;0;35962;0;34709;0
14.02.2004;32999;0;34316;0;35983;0;34749;0
15.02.2004;33001;0;34327;0;36032;0;34755;0
16.02.2004;33018;0;34333;0;36073;0;34780;0
17.02.2004;33047;0;34373;0;36112;0;34811;0
18.02.2004;33080;0;34374;0;36129;0;34843;0
19.02.2004;33091;0;34419;0;36179;0;34879;0
20.02.2004;33134;0;34420;0;36186;0;34909;0
21.02.2004;33161;0;34443;0;36204;0;34918;0
22.02.2004;33211;0;34460;0;36251;0;34935;0
23.02.2004;33252;0;34474;0;36260;0;34946;0
24.02.2004;33257;0;34482;0;36309;0;34985;0
25.02.2004;33281;0;34525;0;36311;0;35028;0
26.02.2004;33326;0;34558;0;36347;0;35069;0
27.02.2004;33366;0;34602;0;36395;0;35093;0
28.02.2004;33392;0;34632;3;36419;0;35129;2
01.03.2004;33394;1;34632;3;36441;0;35129;2
02.03.2004;33394;1;34632;3;36467;0;35129;2
03.03.2004;33394;1;34632;3;36484;0;35129;2
04.03.2004;33394;0;34632;3;36527;1;35129;2
05.03.2004;33443;0;34632;3;36527;1;35129;0
06.03.2004;33478;0;34632;3;36527;1;35175;0
07.03.2004;33498;0;34632;3;36527;0;35194;0
08.03.2004;33527;0;34632;0;36550;0;35227;0
09.03.2004;33555;0;34643;0;36581;0;35267;0
10.03.2004;33564;0;34669;0;36602;0;35287;0
11.03.2004;33578;0;34715;0;36637;0;35292;0
12.03.2004;33621;0;34759;0;36684;0;35334;0
13.03.2004;33640;0;34802;0;36714;0;35339;0
14.03.2004;33671;0;34824;0;36732;0;35351;0
15.03.2004;33678;0;34833;0;36742;0;35385;0
16.03.2004;33700;0;34835;0;36790;0;35399;0
17.03.2004;33714;0;34868;0;36804;0;35400;0
18.03.2004;33735;0;34890;0;36812;0;35424;0
19.03.2004;33762;0;34914;0;36862;0;35452;0
20.03.2004;33793;0;34940;0;36880;0;35497;0
21.03.2004;33841;0;34978;0;36928;0;35539;0
22.03.2004;33846;0;35008;0;36943;0;35589;0
23.03.2004;33853;0;35044;0;36991;0;35624;0
24.03.2004;33887;1;35073;0;37015;0;35627;0
25.03.2004;33887;1;35101;0;37057;0;35635;0
26.03.2004;33887;1;35121;0;37091;2;35662;0
27.03.2004;33887;0;35145;0;37091;2;35674;0
28.03.2004;33892;0;35168;0;37091;2;35678;0
29.03.2004;33919;0;35175;0;37091;2;35720;0
30.03.2004;33953;0;35209;0;37091;2;35749;0
31.03.2004;34002;0;35231;0;37091;0;35779;0
01.04.2004;34037;0;35248;0;37115;0;35781;0
02.04.2004;34064;0;35298;0;37151;0;35807;0
03.04.2004;34072;0;35322;0;37178;0;35826;0
04.04.2004;34099;0;35364;0;37185;0;35843;0
05.04.2004;34123;0;35387;0;37227;0;35886;2
06.04.2004;34149;0;35412;0;37244;0;35886;2
07.04.2004;34183;0;35421;0;37275;0;35886;2
08.04.2004;34200;0;35424;0;37305;0;35886;2
09.04.2004;34222;0;35443;1;37312;0;35886;2
10.04.2004;34232;0;35443;1;37351;0;35886;2
11.04.2004;34235;0;35443;1;37366;0;35886;2
12.04.2004;34269;0;35443;1;37400;0;35886;0
13.04.2004;34309;0;35443;0;37439;0;35934;0
14.04.2004;34334;0;35468;0;37483;0;35981;0
15.04.2004;34335;0;35486;0;37511;0;36006;0
16.04.2004;34380;0;35532;0;37547;0;36029;0
17.04.2004;34390;0;35542;0;37579;0;36061;0
18.04.2004;34416;0;35588;0;37609;0;36085;0
19.04.2004;34455;0;35612;0;37626;0;36115;0
20.04.2004;34500;0;35617;0;37667;0;36128;0
21.04.2004;34539;0;35648;0;37682;0;36133;0
22.04.2004;34541;0;35692;0;37697;0;36156;0
23.04.2004;34549;1;35697;0;37702;2;36164;0
24.04.2004;34549;1;35742;0;37702;2;36210;0
25.04.2004;34549;1;35771;0;37702;2;36228;0
26.04.2004;34549;1;35810;0;37702;2;36252;0
27.04.2004;34549;0;35827;0;37702;2;36259;0
28.04.2004;34587;0;35869;0;37702;2;36269;0
29.04.2004;34588;0;35871;0;37702;0;36292;0
30.04.2004;34609;0;35913;0;37749;0;36328;0
01.05.2004;34632;0;35925;3;37755;0;36338;0
02.05.2004;34654;0;35925;3;37764;0;36376;0
03.05.2004;34697;0;35925;3;37769;0;36424;0
04.05.2004;34733;0;35925;3;37776;0;36438;0
05.05.2004;34753;0;35925;3;37815;0;36439;0
06.05.2004;34755;0;35925;3;37832;0;36450;1
07.05.2004;34791;0;35925;3;37849;0;36450;1
08.05.2004;34834;0;35925;3;37854;0;36450;1
09.05.2004;34844;0;35925;3;37894;0;36450;1
10.05.2004;34866;0;35925;3;37902;0;36450;0
11.05.2004;34902;0;35925;3;37938;0;36493;0
12.05.2004;34919;0;35925;0;37960;0;36499;0
13.05.2004;34960;0;35957;0;37961;0;36518;0
